VOLTAGE_RECORDED,WIND_SPEED_RECORDED
4.3436,12.6401
4.4619,12.279
4.9038,10.1585
4.3849,12.4409
4.7433,10.6337
4.8976,10.0792
4.859,10.6778
4.102,14.2504
4.3592,12.5479
4.9807,9.8756
4.5882,11.7259
4.9473,10.1437
4.2856,12.9072
4.2876,13.0269
4.6977,11.1773
4.4372,12.1632
4.1535,13.7273
4.2079,13.3469
4.4046,12.4289
4.6186,11.1271
4.6675,10.9454
4.2004,13.5927
4.9559,10.3572
4.7329,11.1014
4.8528,10.4952
4.8536,10.7018
4.803,10.4734
4.9761,9.9534
4.1325,14.2219
4.8933,10.1933
4.636,11.1328
4.6345,11.4616
4.3474,12.8527
4.0693,14.5604
4.2151,13.6102
4.8192,10.6913
4.704,10.8096
4.7905,10.6386
4.6225,11.2409
4.5601,11.8267
4.607,11.1989
4.5095,11.7989
4.7387,10.6393
4.4314,12.3356
4.1526,14.0435
4.6844,10.9745
4.8883,10.215
4.1943,13.4241
4.4404,12.4316
4.5626,11.3883
4.8302,10.3797
4.9296,10.2168
4.7009,10.774
4.3703,12.5436
4.81,10.7802
4.7128,11.1052
4.5469,11.6483
4.5396,11.5898
4.4895,12.0776
4.097,14.5161
4.0395,14.9212
4.7947,10.7195
4.9445,10.0047
4.2456,13.5255
4.3258,12.8432
4.6535,11.0566
4.2974,13.1354
4.2461,13.3836
4.9431,10.0123
4.8953,10.4971
4.7441,10.6439
4.1972,13.4342
4.1304,14.2772
4.2825,13.2467
4.54,11.6501
4.1062,14.1947
4.0513,14.4359
4.5118,12.0373
4.1455,13.7941
4.92,10.1721
4.5954,11.4865
4.3256,12.6829
4.5135,11.7727
4.3699,12.4865
4.7168,10.9817
4.4901,12.0665
4.13,13.9431
4.8293,10.6618
4.7259,10.8407
4.0129,14.8994
4.4773,12.0247
4.1366,14.1101
4.7465,10.6183
4.5961,11.5386
4.0425,14.9013
4.288,13.2621
4.3395,12.8381
4.526,11.5295
4.9016,10.4345
4.3532,12.5908
4.0186,15.0216
4.3437,12.4613
4.6134,11.2578
4.1415,14.1057
4.7355,10.8426
4.052,14.7904
4.4128,12.246
4.8081,10.5566
4.0468,14.5609
4.4989,12.1406
4.0296,14.9817
4.2987,12.7801
4.4418,12.3108
4.8414,10.362
4.5962,11.5119
4.961,10.1288
4.5456,11.7297
4.6214,11.5497
4.7279,10.6727
4.3481,12.7812
4.1044,14.1355
4.3439,12.5036
4.6732,11.2644
4.8874,10.1484
4.5624,11.5877
4.7952,10.8663
4.7936,10.8458
4.6959,11.2308
4.3432,12.8055
4.4792,11.8221
4.318,12.9861
4.289,12.7703
4.3805,12.5996
4.9135,10.2672
4.2149,13.6022
4.6314,11.4149
4.9569,10.2379
4.1251,14.2622
4.1003,14.1841
4.527,11.5473
4.3263,12.6513
4.3367,12.8312
4.2826,13.2963
4.6791,10.883
4.53,11.5163
4.3421,12.5394
4.9751,9.8456
4.105,14.3016
4.0973,14.4598
4.417,12.268
4.6875,11.297
4.2066,13.4807
4.9958,9.9669
4.5242,11.6253
4.2271,13.3191
4.7597,10.7921
4.3944,12.3473
4.172,13.6709
4.2646,13.2009
4.8659,10.5783
4.771,10.793
4.124,14.1808
4.4947,12.0933
4.6637,10.9225
4.7307,10.9408
4.8694,10.4248
4.9988,9.8883
4.7797,10.567
4.4831,11.7548
4.7146,10.8792
4.5454,11.5294
4.3938,12.6294
4.7688,10.9578
4.5493,11.6519
4.6126,11.5382
4.5817,11.3311
4.147,14.0979
4.6444,11.1186
4.9081,10.5139
4.6816,11.2622
4.4373,12.4062
4.6734,10.926
4.8802,10.4889
4.0391,14.6299
4.6351,11.2593
4.484,11.7222
4.0525,14.7635
4.6242,11.1899
4.9112,10.0793
4.5804,11.6541
4.0534,14.6058
4.014,15.0339
4.0156,14.743
4.1381,13.8184
4.1652,13.8984
4.1804,13.8858
4.3611,12.5556
4.3687,12.8082
4.7585,10.5923
4.7381,10.6499
4.3114,12.8961
4.482,11.9652
4.9315,10.2281
4.4206,12.2254
4.5903,11.331
4.5608,11.6858
4.4901,11.9526
4.3426,12.65
4.4112,12.2604
4.8379,10.4852
4.2471,13.2948
4.8493,10.4139
4.8617,10.4686
4.4463,12.2233
4.3436,12.5251
4.9978,10.0436
4.2617,13.1798
4.0679,14.3384
4.032,14.821
4.242,13.0595
4.6487,11.3979
4.6458,11.3187
4.3653,12.6021
4.3885,12.6748
4.3406,12.6123
4.9231,10.2276
4.0439,14.5383
4.0182,14.7106
4.661,11.1688
4.0947,14.1853
4.3628,12.7886
4.6499,11.0959
4.7023,11.1532
4.4607,12.1199
4.9118,10.1477
4.6618,11.2708
4.686,11.1959
4.6903,11.0566
4.7344,10.7673
4.2094,13.4098
4.4927,11.7852
4.9775,9.9209
4.9069,10.1783
4.6811,11.0222
4.7188,10.7739
4.0815,14.3848
4.5419,11.6104
4.9652,10.1966
4.2392,13.4536
4.7727,10.7755
4.4595,12.2535
4.5474,11.7295
4.0401,14.9064
4.731,11.0859
4.3299,12.832
4.3794,12.3796
4.8796,10.2319
4.2992,12.8664
4.7488,10.6415
4.4349,12.3126
4.1314,14.0398
4.5848,11.3189
4.8999,10.2178
4.2751,13.2465
4.4071,12.2821
4.4833,11.9035
4.6962,11.1541
4.621,11.2354
4.8619,10.2089
4.4799,12.1238
4.5693,11.7433
4.921,10.4799
4.6296,11.5275
4.6323,11.452
4.8661,10.5506
4.4358,12.2864
4.2805,13.2246
4.8023,10.6824
4.9059,10.2217
4.0814,14.5037
4.3019,13.1292
4.0781,14.2246
4.3368,12.7421
4.503,11.8928
4.4151,12.2382
4.8788,10.6118
4.5081,11.6889
4.673,11.2699
4.272,12.9225
4.3231,12.7044
4.6923,11.068
4.2421,13.4851
4.6216,11.1413
4.0167,14.6333
4.9188,10.2127
4.3836,12.4342
4.7705,10.7099
4.3035,13.1565
4.7035,11.1687
4.4659,12.2203
4.7105,10.8747
4.5766,11.7171
4.7172,10.8092
4.5947,11.4265
4.635,11.2865
4.9721,9.8628
4.3145,12.6243
4.1399,14.146
4.5067,12.0927
4.8345,10.6061
4.0494,14.4251
4.7349,10.9547
4.0352,14.5444
4.7735,10.891
4.8424,10.7364
4.9269,10.053
4.6371,11.2816
4.2321,13.2248
4.3741,12.6567
4.7651,10.8618
4.1892,13.569
4.624,11.5466
4.5346,11.5212
4.5355,11.7832
4.8248,10.4148
4.1837,13.8499
4.0695,14.4075
4.1774,13.5547
4.2867,12.8416
4.5895,11.7184
4.996,10.0802
4.8587,10.4949
4.6089,11.2295
4.8589,10.2587
4.0783,14.1828
4.779,10.6925
4.3723,12.7042
4.8266,10.6824
4.0835,14.371
4.0201,14.8361
4.4813,12.0492
4.8518,10.4271
4.8753,10.2766
4.216,13.6093
4.2468,13.1701
4.6416,11.4575
4.7627,10.5383
4.9261,10.4118
4.5935,11.6427
4.9023,10.503
4.7174,10.9521
4.1619,13.5972
4.8797,10.1801
4.3634,12.6587
4.4489,11.9844
4.53,11.7802
4.5202,11.6787
4.6824,10.844
4.4475,11.9394
4.673,11.0026
4.9599,10.2172
4.3312,12.6351
4.4743,12.1574
4.2642,12.9273
4.3406,12.7631
4.9841,10.0999
4.522,11.7183
4.5986,11.2482
4.3557,12.5577
4.81,10.7364
4.2785,13.1971
4.6703,11.2269
4.7498,10.7514
4.8918,10.3341
4.6644,11.3005
4.2223,13.368
4.2422,13.2626
4.4323,12.0395
4.9438,10.2672
4.709,10.8266
4.0388,14.8326
4.7209,10.7478
4.2994,12.9507
4.3308,12.7497
4.9996,10.0405
4.3314,12.9794
4.0074,14.8877
4.3171,12.7853
4.2944,12.9593
4.3239,12.6663
4.9527,10.0334
4.5604,11.6012
4.0116,14.6818
4.3923,12.5791
4.4234,12.2196
4.1795,13.6504
4.596,11.631
4.8897,10.112
4.8577,10.3972
4.1019,13.9869
4.2032,13.3467
4.5791,11.7048
4.1457,13.8528
4.3087,13.0453
4.1282,14.0832
4.9679,10.1619
4.9164,10.0886
4.6585,11.1394
4.1077,14.212
4.7116,11.0644
4.4718,12.0238
4.3915,12.2774
4.4239,12.385
4.3569,12.6856
4.073,14.2027
4.4048,12.346
4.1562,13.9521
4.4331,12.2124
4.6734,11.0231
4.9121,10.3301
4.9327,10.0288
4.5086,11.6842
4.3832,12.4722
4.7955,10.5049
4.3293,12.7835
4.672,11.2951
4.1418,13.7928
4.3028,12.7352
4.6455,11.4131
4.408,12.576
4.5837,11.6592
4.3004,12.8461
4.0538,14.7164
4.2273,13.1555
4.5289,11.879
4.8895,10.1738
4.6011,11.6283
4.3757,12.6374
4.2655,13.3038
4.8572,10.5659
4.2126,13.3176
4.8693,10.1966
4.8738,10.1621
4.4235,12.1732
4.3492,12.7761
4.0563,14.7033
4.1429,14.0291
4.9602,10.1194
4.0993,14.1562
4.691,10.9667
4.3872,12.5753
4.1768,13.4992
4.9485,10.3851
4.9744,9.9272
4.598,11.3558
4.0883,14.0969
4.0552,14.3867
4.5592,11.7527
4.4493,12.2945
4.9878,10.1981
4.1977,13.6157
4.9579,10.2511
4.3446,12.8806
4.1592,13.8915
4.1611,14.0432
4.2934,12.9086
4.0037,14.7686
4.201,13.3924
4.3058,12.9537
4.7816,10.5743
4.9643,10.2781
4.5298,11.9234
4.365,12.3783
4.8311,10.5154
4.5751,11.7767
4.2086,13.5551
4.6181,11.1109
4.4821,12.1408
4.1745,13.7938
4.882,10.1357
4.416,12.5083
4.1932,13.4962
4.9185,10.187
4.3,13.0851
4.1652,13.9201
4.6171,11.5442
4.934,10.3966
4.0615,14.7723
4.4917,11.8531
4.6288,11.1369
4.741,10.7669
4.1874,13.6021
4.0924,14.2495
4.7766,10.6248
4.9267,10.2953
4.5171,11.9677
4.8941,10.3933
4.0006,15.0961
4.1563,13.6527
4.6316,11.4576
4.3551,12.7235
4.4502,11.9472
4.6549,11.3708
4.1022,14.1948
4.2828,13.0464
4.4328,12.2079
4.6077,11.2253
4.554,11.5636
4.6446,11.2131
4.2492,13.3325
4.3915,12.3249
4.9979,10.2089
4.8591,10.43
4.0754,14.4025
4.232,13.5615
4.3026,12.8212
4.3154,12.7399
4.8867,10.4152
4.5787,11.6811
4.8472,10.4265
4.2092,13.4881
4.6711,10.9202
4.5465,11.8299
4.2008,13.3934
4.8005,10.5689
4.121,14.09
4.0132,15.0499
4.5299,11.8713
4.3361,12.9681
4.552,11.8581
4.3625,12.6237
4.3468,12.7532
4.0595,14.513
4.8286,10.6983
4.5692,11.7577
4.5541,11.6699
4.3621,12.7776
4.1676,13.7533
4.9187,10.1739
4.7304,10.7694
4.5961,11.5489
4.509,11.7361
4.403,12.3124
4.0541,14.6763
4.548,11.7686
4.2852,12.8754
4.2777,13.1699
4.0261,14.8801
4.7574,10.6742
4.871,10.1712
4.0588,14.7114
4.8086,10.6305
4.2829,12.823
4.424,12.3757
4.7041,10.8399
4.4458,12.3874
4.5983,11.3281
4.8944,10.5072
4.719,11.1769
4.8358,10.3696
4.5005,12.0598
4.6971,10.9767
4.4187,12.4795
4.408,12.2261
4.1402,13.8717
4.7172,11.1419
4.2024,13.4612
4.1486,13.8699
4.7779,10.8517
4.9747,9.9887
4.6191,11.406
4.0043,14.7618
4.3153,12.666
4.586,11.4571
4.8758,10.5605
4.1669,13.8022
4.4569,11.8741
4.9042,10.5404
4.201,13.6917
4.8277,10.5032
4.6208,11.3665
4.295,13.1437
4.0296,14.7715
4.1182,14.0736
4.5407,11.9251
4.4078,12.4281
4.6061,11.4004
4.0027,15.0017
4.0023,15.0351
4.5022,12.0033
4.554,11.5586
4.3144,13.094
4.5661,11.4
4.8131,10.4682
4.807,10.636
4.4574,11.8922
4.6003,11.4426
4.892,10.4591
4.5292,11.7666
4.9188,10.2659
4.0637,14.713
4.0313,14.7042
4.1348,14.1591
4.319,12.8734
4.507,11.7337
4.883,10.5532
4.2693,13.0001
4.0628,14.6542
4.6947,10.8171
4.9565,10.0854
4.8193,10.3498
4.626,11.2786
4.2394,13.1353
4.0171,15.0782
4.9772,10.0467
4.3595,12.7992
4.197,13.5044
4.1511,13.908
4.6583,10.9516
4.9421,9.9472
4.9357,10.1195
4.1048,14.4458
4.4858,11.753
4.5227,11.6445
4.2495,13.2963
4.0923,14.1761
4.211,13.4084
4.5463,11.6349
4.9722,10.174
4.6953,10.9553
4.2713,13.0143
4.5223,11.7717
4.1669,13.7829
4.1421,14.1612
4.0894,14.2434
4.9764,10.3059
4.4013,12.2064
4.3464,12.5622
4.7761,10.7247
4.3912,12.4048
4.9959,9.8951
4.1431,13.7156
4.0621,14.5146
4.0481,14.4323
4.5511,11.5095
4.1406,14.0889
4.2116,13.5522
4.5294,11.4999
4.1726,13.6849
4.8899,10.1609
4.3656,12.3891
4.4238,12.4968
4.4533,12.2827
4.7721,10.6048
4.2365,13.3583
4.0715,14.4942
4.206,13.611
4.9853,10.0351
4.2759,13.1687
4.8949,10.2102
4.5121,12.0287
4.2007,13.3125
4.7023,10.8918
4.8752,10.3352
4.9595,10.2879
4.261,13.3995
4.0699,14.5358
4.9384,10.3761
4.1318,14.1562
4.4854,11.7923
4.0557,14.7014
4.3823,12.529
4.485,12.1688
4.5805,11.2758
4.3123,12.7265
4.0114,14.8762
4.3456,12.4819
4.6348,11.1942
4.5594,11.7204
4.5656,11.5399
4.3818,12.3951
4.157,13.6228
4.7179,11.1422
4.6443,11.2625
4.7692,10.64
4.0819,14.3201
4.7105,10.7617
4.9569,10.1635
4.5187,11.6758
4.2488,13.2456
4.6833,10.8368
4.1869,13.5462
4.0408,14.4348
4.0183,14.9717
4.7782,10.8575
4.4611,12.2893
4.0047,14.8571
4.1143,13.9298
4.0522,14.6642
4.9375,10.236
4.3981,12.2929
4.9858,9.8017
4.335,12.6375
4.5144,12.0004
4.0888,14.4443
4.701,10.8576
4.5716,11.5522
4.6842,11.0431
4.2669,13.0874
4.1746,13.5465
4.9074,10.1022
4.4653,12.003
4.2577,13.0373
4.7579,10.992
4.0099,14.8922
4.7083,11.0867
4.3461,12.8398
4.2437,13.0906
4.1116,14.3015
4.0206,14.7319
4.6997,10.9356
4.8899,10.4321
4.0583,14.6467
4.6234,11.1597
4.5259,11.873
4.433,12.1572
4.8191,10.5025
4.1643,13.6506
4.7571,10.8223
4.1506,13.8259
4.1845,13.8832
4.4149,12.4943
4.9914,10.2047
4.4192,12.087
4.5003,12.0369
4.5495,11.5185
4.5022,11.9746
4.6454,11.3427
4.3655,12.6069
4.5804,11.7002
4.2531,13.448
4.6292,11.5042
4.2806,12.9245
4.3334,12.761
4.8039,10.4349
4.8339,10.4401
4.1875,13.8231
4.519,11.6604
4.9641,10.2685
4.4058,12.1414
4.9728,10.0446
4.754,11.0199
4.4528,11.9024
4.1264,14.168
4.4106,12.4933
4.7913,10.8526
4.1985,13.7358
4.5165,11.9087
4.7406,10.9721
4.8684,10.5493
4.6872,11.0483
4.5278,11.8617
4.8852,10.2701
4.9364,10.0114
4.4665,11.8277
4.2315,13.4478
4.0026,14.951
4.6837,11.2257
4.2771,12.9014
4.2984,12.8793
4.8489,10.4345
4.015,14.7949
4.4773,12.2299
4.291,13.0555
4.9729,10.1762
4.5301,11.5375
4.1392,14.1222
4.1318,13.963
4.1235,14.3146
4.6061,11.1673
4.1512,13.7042
4.5727,11.4015
4.4459,11.9087
4.374,12.3173
4.8336,10.3548
4.1733,13.8429
4.3735,12.4679
4.1419,13.848
4.1061,13.9914
4.5323,11.8029
4.3523,12.632
4.8291,10.7232
4.807,10.7676
4.2918,12.977
4.4117,12.478
4.176,13.9254
4.3532,12.3969
4.5218,11.6319
4.0411,14.6775
4.2011,13.6799
4.7824,10.9341
4.4642,11.8412
4.8698,10.4211
4.9372,10.4161
4.515,11.7809
4.6879,11.1249
4.4858,11.8602
4.9753,10.0459
4.6233,11.3361
4.3818,12.2965
4.6193,11.4707
4.0204,14.7476
4.0561,14.6929
4.6039,11.402
4.1832,13.6885
4.3512,12.5586
4.0505,14.7162
4.6977,11.0336
4.7699,10.6747
4.4899,11.9249
4.6156,11.5516
4.7796,10.5079
4.0743,14.3812
4.5684,11.6274
4.0444,14.5889
4.1297,14.0129
4.3963,12.2201
4.075,14.2806
4.2742,12.9841
4.6074,11.495
4.7719,10.5156
4.2126,13.3192
4.1596,13.7712
4.0923,14.2253
4.0449,14.7235
4.8324,10.713
4.4049,12.4589
4.1222,14.0557
4.5461,11.841
4.2531,13.4676
4.198,13.5007
4.2742,13.2888
4.8878,10.2279
4.5374,11.8674
4.851,10.6592
4.2249,13.5474
4.9372,10.0099
4.2706,13.3445
4.9528,10.1213
4.8491,10.3074
4.8873,10.4028
4.5364,11.9487
4.3411,12.9378
4.3087,12.7417
4.7507,10.963
4.1664,13.9148
4.408,12.4083
4.9517,9.992
4.5658,11.6654
4.1917,13.6411
4.1105,14.0341
4.8977,10.5028
4.0525,14.3876
4.7214,10.9763
4.6027,11.3855
4.5038,11.7195
4.1562,13.8344
4.3403,12.6996
4.6433,11.2813
4.1104,14.0963
4.3631,12.3729
4.874,10.3245
4.9039,10.3083
4.8029,10.4451
4.8437,10.4195
4.9186,10.3579
4.9104,10.2027
4.9935,10.0115
4.3978,12.4253
4.6183,11.2276
4.8904,10.1886
4.7863,10.8312
4.9988,9.806
4.1209,14.2751
4.3827,12.3824
4.8767,10.3392
4.1257,14.2536
4.48,11.8239
4.7418,10.6073
4.3854,12.3713
4.821,10.3586
4.8757,10.6177
4.1285,14.1702
4.6658,11.2634
4.3759,12.7451
4.6248,11.2693
4.6801,11.2311
4.8661,10.5349
4.9611,10.281
4.9136,10.3941
4.6993,11.1481
4.2303,13.1295
4.5107,11.83
4.7387,11.0812
4.7047,10.9666
4.2071,13.4596
4.9008,10.4759
4.3641,12.3729
4.9761,9.8799
4.8452,10.3465
4.0402,14.8642
4.8599,10.3743
4.6191,11.4298
4.0942,14.3876
4.6525,11.1571
4.7471,10.969
4.8299,10.6932
4.7913,10.8134
4.4628,12.1069
4.2438,13.2766
4.2306,13.5533
4.4451,12.3977
4.851,10.415
4.549,11.8115
4.3043,13.021
4.7356,11.0443
4.2012,13.6773
4.7027,11.1325
4.7972,10.5997
4.8045,10.7451
4.5455,11.4925
4.3865,12.4732
4.9032,10.4455
4.0272,14.5899
4.2332,13.5651
4.4152,12.2831
4.3532,12.4115
4.721,10.9227
4.8599,10.2713
4.9526,10.3472
4.2321,13.358
4.4764,11.8545
4.9532,10.0002
4.4283,12.4778
4.9144,10.4947
4.3758,12.4606
4.4934,11.9473
4.7264,10.9206
4.7858,10.8762
4.1333,14.1667
4.5106,12.038
4.8134,10.67
4.1024,14.0597
4.5997,11.4135
4.3036,12.8715
4.7532,10.7531
4.8536,10.5028
4.18,13.7488
4.2047,13.7762
4.5469,11.4549
4.0433,14.7041
4.2215,13.3733
4.2221,13.3366
4.8316,10.6087
4.4508,12.2999
4.2652,13.2128
4.1317,14.0171
4.073,14.2287
4.8114,10.7752
4.1634,13.7254
4.7255,11.0944
4.7561,10.6798
4.3306,12.6889
4.9374,10.0124
4.6607,11.2914
4.3989,12.3597
4.3534,12.4344
4.3623,12.7515
4.8056,10.8416
4.178,13.9559
4.7804,10.9337
4.3003,12.9783
4.6697,11.3888
4.8319,10.4818
4.8345,10.526
4.4778,12.2142
4.7826,10.7136
4.2524,13.1854
4.0763,14.6228
4.6126,11.3788
4.748,10.93
4.566,11.7376
4.379,12.7464
4.7846,10.8471
4.5513,11.4937
4.5185,11.7797
4.2937,12.8897
4.6422,11.0527
4.1105,14.314
4.3604,12.8247
4.2958,12.7477
4.3565,12.3952
4.8878,10.4558
4.2035,13.6316
4.0621,14.3103
4.0873,14.586
4.7661,10.7303
4.7751,10.8021
4.8353,10.4379
4.617,11.5139
4.5045,11.8235
4.192,13.5475
4.5329,11.7682
4.8752,10.2897
4.3102,12.844
4.1681,13.6974
4.9901,9.8879
4.343,12.8366
4.9146,10.2944
4.0485,14.859
4.5919,11.3164
4.4344,12.0964
4.7657,10.7197
4.9765,10.2111
4.8899,10.2711
4.656,11.2101
4.7027,11.2032
4.937,10.4388
4.2148,13.24
4.3831,12.5743
4.4861,11.7969
4.8935,10.3611
4.0087,15.0667
4.6136,11.4717
4.626,11.0963
4.1857,13.7408
4.6361,11.1686
4.1819,13.5935
4.5653,11.8313
4.3903,12.4671
4.719,11.0659
4.7609,10.8074
4.6513,11.1804
4.3848,12.5905
4.8224,10.5209
4.1098,14.2899
4.8589,10.5506
4.0118,15.1563
4.9959,10.1277
4.7178,10.7082
4.6432,11.4944
4.5667,11.4107
4.5115,11.7251
4.5489,11.4892
4.0616,14.5408
4.9108,10.3909
4.186,13.5157
4.4281,12.4047
4.3542,12.5968
4.6293,11.249
4.3214,12.6544
4.4098,12.5312
4.1019,14.4747
4.1356,14.0387
4.9805,10.0467
4.0877,14.1897
4.4742,12.0966
4.734,10.665
4.5204,11.8105
4.9657,10.3453
4.9253,9.9977
4.4151,12.1318
4.6279,11.4488
4.2263,13.3432
4.7136,10.8201
4.0843,14.4772
4.2234,13.647
4.3351,12.8011
4.7713,10.9001
4.1048,14.1496
4.8405,10.7376
4.6692,11.216
4.8308,10.5229
4.1009,14.1255
4.1718,13.5827
4.1415,13.7876
4.2241,13.5575
4.931,10.2738
4.5548,11.8131
4.9918,9.8816
4.57,11.3951
4.2355,13.2877
4.7039,10.8011
4.0401,14.8641
4.8456,10.7107
4.7577,10.9776
4.4678,11.9057
4.3751,12.7155
4.7091,10.8784
4.8845,10.3593
4.0583,14.4947
4.2265,13.4997
4.5539,11.6823
4.946,9.9796
4.9016,10.1629
4.5048,11.7017
4.5689,11.6264
4.5665,11.4029
4.248,13.2624
4.7878,10.7298
4.2156,13.3226
4.626,11.182
4.8947,10.2267
4.0011,15.0128
4.3386,12.6425
4.7256,10.8104
4.3961,12.5553
4.6621,11.0357
4.3409,12.7642
4.9432,10.0139
4.2891,13.1407
4.7399,10.8917
4.6888,10.91
4.4397,12.0678
4.9311,10.384
4.528,11.887
4.7688,10.5968
4.744,11.0821
4.5543,11.4341
4.1163,14.1438
4.8989,10.52
4.0213,14.6303
4.0257,14.7164
4.2477,13.3264
4.101,14.2625
4.2929,13.0422
4.1567,13.62
4.9518,10.344
4.9714,10.2307
4.268,13.0342
4.1196,13.9141
4.3512,12.5231
4.1687,13.8692
4.3675,12.7287
4.9603,9.9157
4.0425,14.8988
4.3206,12.8999
4.2263,13.2849
4.0336,14.9698
4.6304,11.2405
4.961,10.0988
4.8613,10.6722
4.396,12.18
4.8494,10.4762
4.853,10.5819
4.0716,14.286
4.0265,14.8017
4.8889,10.1413
4.6685,11.3588
4.1968,13.4401
4.6939,10.8595
4.0588,14.691
4.4302,12.01
4.2594,13.1346
4.4422,12.1213
4.864,10.6248
4.1343,13.9826
4.6487,11.2113
4.8772,10.4007
4.5484,11.7647
4.1674,13.5511
4.3411,12.937
4.3316,12.9726
4.9422,10.3156
4.0573,14.8058
4.4401,12.0393
4.6155,11.5672
4.3634,12.7682
4.9456,10.2316
4.8104,10.4809
4.3974,12.271
4.3184,13.0482
4.4727,12.1735
4.8553,10.5465
4.2392,13.2665
4.4389,12.4382
4.4812,12.0453
4.4852,12.1755
4.1643,13.5786
4.1092,14.1287
4.6884,10.8448
4.6023,11.6665
4.0659,14.7089
4.1922,13.3915
4.0224,15.0252
4.9449,10.3378
4.4871,12.0942
4.7111,11.0303
4.9431,10.3723
4.5981,11.5433
4.2929,12.8368
4.8855,10.5159
4.6418,11.0529
4.7588,10.715
4.549,11.7012
4.2318,13.3406
4.4438,11.946
4.8399,10.4587
4.3506,12.5868
4.1227,14.0005
4.667,11.1763
4.6176,11.3907
4.739,10.6654
4.9258,10.3958
4.246,13.5026
4.7965,10.5771
4.7961,10.6683
4.8032,10.6175
4.4365,11.9718
4.363,12.4496
4.2974,12.7845
4.6958,10.8944
4.9098,10.5238
4.1036,14.3695
4.7328,11.0717
4.5428,11.8314
4.5761,11.5963
4.8863,10.3226
4.8165,10.6932
4.8597,10.2932
4.5187,11.6974
4.2523,13.0626
4.5269,11.9693
4.6368,11.3394
4.939,10.3472
4.0862,14.559
4.7951,10.7221
4.0753,14.2494
4.0891,14.1322
4.1299,14.2214
4.2198,13.2321
4.7402,10.7731
4.8215,10.4451
4.7051,10.9243
4.9102,10.0235
4.6867,10.8223
4.1762,13.5133
4.7551,10.6252
4.4783,11.963
4.9617,10.1307
4.4207,12.1562
4.019,15.1001
4.9612,10.3448
4.0632,14.557
4.9335,10.1173
4.5482,11.695
4.9052,10.193
4.1684,13.9504
4.2898,12.9381
4.9947,10.069
4.9066,10.0708
4.941,10.274
4.4789,11.934
4.8146,10.8116
4.0761,14.3043
4.2051,13.704
4.3339,12.9996
4.1766,13.6751
4.3296,12.642
4.4298,12.0041
4.4425,12.3052
4.1985,13.7922
4.1369,13.7714
4.1705,13.738
4.3931,12.4172
4.99,9.8876
4.161,13.9798
4.1931,13.6556
4.1821,13.6022
4.211,13.4392
4.8761,10.2538
4.9105,10.2668
4.7545,10.98
4.195,13.6433
4.4017,12.322
4.657,11.175
4.3562,12.677
4.1381,13.9539
4.6239,11.0963
4.7395,10.9018
4.9375,10.4362
4.8626,10.573
4.0266,14.8076
4.5797,11.4636
4.9765,9.9567
4.4251,12.3897
4.4956,12.1024
4.4311,12.0587
4.3933,12.1964
4.9892,9.7835
4.2243,13.6434
4.8076,10.5639
4.9032,10.4476
4.0602,14.6198
4.1391,13.8914
4.0039,15.0761
4.0572,14.5515
4.3475,12.69
4.4596,12.0562
4.9471,10.3572
4.0775,14.4878
4.5956,11.5044
4.6329,11.54
4.7023,11.0656
4.3104,13.1359
4.9203,10.3433
4.1761,13.9121
4.3795,12.4815
4.2695,13.285
4.8129,10.6255
4.6662,10.9035
4.9608,10.1318
4.9095,10.2996
4.248,13.0567
4.3972,12.3184
4.6091,11.3077
4.1775,13.8869
4.6104,11.548
4.7899,10.4714
4.4669,11.9093
4.2806,13.2334
4.2706,13.3477
4.4129,12.3797
4.7143,10.7597
4.8552,10.4288
4.6108,11.2422
4.166,13.7196
4.5165,11.6677
4.7564,11.0337
4.259,13.0795
4.4777,11.8392
4.7752,10.7882
4.6379,11.0296
4.4958,11.8148
4.9487,10.4019
4.0447,14.8986
4.9154,10.2598
4.4993,11.7487
4.8895,10.5736
4.7073,11.095
4.3743,12.3083
4.8324,10.449
4.7111,11.0071
4.2885,13.1435
4.7592,10.7012
4.7515,10.9108
4.9292,10.3808
4.5446,11.7401
4.746,10.7018
4.4544,12.2682
4.4336,12.251
4.9387,10.1033
4.0477,14.4304
4.1942,13.5595
4.5927,11.6411
4.9002,10.2377
4.0777,14.5597
4.3382,12.9756
4.2797,13.0727
4.394,12.5462
4.9199,10.4404
4.3648,12.3392
4.2348,13.3146
4.3785,12.658
4.1764,13.5339
4.929,10.4082
4.1559,14.104
4.9243,10.4566
4.0603,14.6426
4.4609,12.3144
4.6101,11.2904
4.8248,10.5655
4.6988,11.0295
4.1445,14.1506
4.9086,10.4229
4.0399,14.7721
4.9053,10.4333
4.2803,12.8681
4.6958,11.2788
4.0417,14.4754
4.2061,13.5642
4.6885,11.1245
4.9628,10.0005
4.8378,10.6439
4.1899,13.8368
4.2878,13.2039
4.5006,11.8467
4.5633,11.7924
4.1904,13.8215
4.4716,11.9502
4.7755,10.8546
4.5448,11.4533
4.6517,10.9951
4.5672,11.3283
4.8922,10.5468
4.4037,12.3488
4.0301,14.7937
4.2981,12.8202
4.1815,13.5947
4.622,11.2362
4.6438,11.2154
4.3757,12.5614
4.1604,13.7036
4.6185,11.2913
4.7642,10.946
4.3487,12.8142
4.5801,11.4603
4.2563,13.3362
4.9755,10.0238
4.3669,12.4937
4.999,10.0525
4.7572,10.9022
4.5235,11.6971
4.482,12.116
4.7347,10.8354
4.0207,14.8555
